Train for 937 steps, validate for 117 steps
 44/937 [>.............................] - ETA: 13:11 - loss: 1.2970e-05 - accuracy: 1.0000For batch 44, loss is  0.0000.
 45/937 [>.............................] - ETA: 13:10 - loss: 1.3073e-05 - accuracy: 1.0000For batch 45, loss is  0.0000.
 46/937 [>.............................] - ETA: 13:09 - loss: 1.3215e-05 - accuracy: 1.0000For batch 46, loss is  0.0000.
 47/937 [>.............................] - ETA: 13:08 - loss: 1.3207e-05 - accuracy: 1.0000For batch 47, loss is  0.0000.
 48/937 [>.............................] - ETA: 13:07 - loss: 1.3076e-05 - accuracy: 1.0000For batch 48, loss is  0.0000.
 49/937 [>.............................] - ETA: 13:06 - loss: 1.2991e-05 - accuracy: 1.0000For batch 49, loss is  0.0000.
 50/937 [>.............................] - ETA: 13:05 - loss: 1.2950e-05 - accuracy: 1.0000For batch 50, loss is  0.0000.
 51/937 [>.............................] - ETA: 13:04 - loss: 1.2850e-05 - accuracy: 1.0000For batch 51, loss is  0.0000.
 52/937 [>.............................] - ETA: 13:03 - loss: 1.2808e-05 - accuracy: 1.0000For batch 52, loss is  0.0000.
 53/937 [>.............................] - ETA: 13:02 - loss: 1.2813e-05 - accuracy: 1.0000For batch 53, loss is  0.0000.
 54/937 [>.............................] - ETA: 13:01 - loss: 1.2691e-05 - accuracy: 1.0000For batch 54, loss is  0.0000.
 55/937 [>.............................] - ETA: 13:00 - loss: 1.2606e-05 - accuracy: 1.0000For batch 55, loss is  0.0000.
 56/937 [>.............................] - ETA: 12:59 - loss: 1.2570e-05 - accuracy: 1.0000For batch 56, loss is  0.0000.
 57/937 [>.............................] - ETA: 12:58 - loss: 1.2526e-05 - accuracy: 1.0000For batch 57, loss is  0.0000.
 58/937 [>.............................] - ETA: 12:57 - loss: 1.2526e-05 - accuracy: 1.0000For batch 58, loss is  0.0000.
 59/937 [>.............................] - ETA: 12:56 - loss: 1.2429e-05 - accuracy: 1.0000For batch 59, loss is  0.0000.
 60/937 [>.............................] - ETA: 12:55 - loss: 1.2444e-05 - accuracy: 1.0000For batch 60, loss is  0.0000.
 61/937 [>.............................] - ETA: 12:54 - loss: 1.2487e-05 - accuracy: 1.0000For batch 61, loss is  0.0000.
 62/937 [>.............................] - ETA: 12:53 - loss: 1.2466e-05 - accuracy: 1.0000For batch 62, loss is  0.0000.
 63/937 [=>............................] - ETA: 12:52 - loss: 1.2426e-05 - accuracy: 1.0000For batch 63, loss is  0.0000.
 64/937 [=>............................] - ETA: 12:51 - loss: 1.2562e-05 - accuracy: 1.0000For batch 64, loss is  0.0000.
 65/937 [=>............................] - ETA: 12:50 - loss: 1.2606e-05 - accuracy: 1.0000For batch 65, loss is  0.0000.
 66/937 [=>............................] - ETA: 12:49 - loss: 1.2575e-05 - accuracy: 1.0000For batch 66, loss is  0.0000.
 67/937 [=>............................] - ETA: 12:48 - loss: 1.2520e-05 - accuracy: 1.0000For batch 67, loss is  0.0000.
 68/937 [=>............................] - ETA: 12:47 - loss: 1.2569e-05 - accuracy: 1.0000For batch 68, loss is  0.0000.
 69/937 [=>............................] - ETA: 12:46 - loss: 1.2751e-05 - accuracy: 1.0000For batch 69, loss is  0.0000.
 70/937 [=>............................] - ETA: 12:45 - loss: 1.2742e-05 - accuracy: 1.0000For batch 70, loss is  0.0000.
 71/937 [=>............................] - ETA: 12:44 - loss: 1.2753e-05 - accuracy: 1.0000For batch 71, loss is  0.0000.
 72/937 [=>............................] - ETA: 12:43 - loss: 1.2710e-05 - accuracy: 1.0000For batch 72, loss is  0.0000.
 73/937 [=>............................] - ETA: 12:42 - loss: 1.2947e-05 - accuracy: 1.0000For batch 73, loss is  0.0000.
 74/937 [=>............................] - ETA: 12:41 - loss: 1.2885e-05 - accuracy: 1.0000For batch 74, loss is  0.0000.
 75/937 [=>............................] - ETA: 12:40 - loss: 1.2798e-05 - accuracy: 1.0000For batch 75, loss is  0.0000.
 76/937 [=>............................] - ETA: 12:39 - loss: 1.2718e-05 - accuracy: 1.0000For batch 76, loss is  0.0000.
 77/937 [=>............................] - ETA: 12:38 - loss: 1.2710e-05 - accuracy: 1.0000For batch 77, loss is  0.0000.
 78/937 [=>............................] - ETA: 12:37 - loss: 1.2791e-05 - accuracy: 1.0000For batch 78, loss is  0.0000.
 79/937 [=>............................] - ETA: 12:36 - loss: 1.2722e-05 - accuracy: 1.0000For batch 79, loss is  0.0000.
 80/937 [=>............................] - ETA: 12:35 - loss: 1.2668e-05 - accuracy: 1.0000For batch 80, loss is  0.0000.
 81/937 [=>............................] - ETA: 12:34 - loss: 1.2700e-05 - accuracy: 1.0000For batch 81, loss is  0.0000.
 82/937 [=>............................] - ETA: 12:33 - loss: 1.2900e-05 - accuracy: 1.0000For batch 82, loss is  0.0000.
 83/937 [=>............................] - ETA: 12:32 - loss: 1.2808e-05 - accuracy: 1.0000For batch 83, loss is  0.0000.
 84/937 [=>............................] - ETA: 12:32 - loss: 1.2752e-05 - accuracy: 1.0000For batch 84, loss is  0.0000.
 85/937 [=>............................] - ETA: 12:31 - loss: 1.2974e-05 - accuracy: 1.0000For batch 85, loss is  0.0000.
 86/937 [=>............................] - ETA: 12:30 - loss: 1.3171e-05 - accuracy: 1.0000For batch 86, loss is  0.0000.
 87/937 [=>............................] - ETA: 12:29 - loss: 1.3092e-05 - accuracy: 1.0000For batch 87, loss is  0.0000.
 88/937 [=>............................] - ETA: 12:28 - loss: 1.3182e-05 - accuracy: 1.0000For batch 88, loss is  0.0000.
 89/937 [=>............................] - ETA: 12:27 - loss: 1.3142e-05 - accuracy: 1.0000For batch 89, loss is  0.0000.
 90/937 [=>............................] - ETA: 12:26 - loss: 1.3064e-05 - accuracy: 1.0000For batch 90, loss is  0.0000.
 91/937 [=>............................] - ETA: 12:25 - loss: 1.3040e-05 - accuracy: 1.0000For batch 91, loss is  0.0000.
 92/937 [=>............................] - ETA: 12:24 - loss: 1.3005e-05 - accuracy: 1.0000For batch 92, loss is  0.0000.
 93/937 [=>............................] - ETA: 12:23 - loss: 1.2929e-05 - accuracy: 1.0000For batch 93, loss is  0.0000.
 94/937 [==>...........................] - ETA: 12:22 - loss: 1.2915e-05 - accuracy: 1.0000For batch 94, loss is  0.0000.
 95/937 [==>...........................] - ETA: 12:21 - loss: 1.2856e-05 - accuracy: 1.0000For batch 95, loss is  0.0000.
 96/937 [==>...........................] - ETA: 12:20 - loss: 1.2805e-05 - accuracy: 1.0000For batch 96, loss is  0.0000.
 97/937 [==>...........................] - ETA: 12:19 - loss: 1.2823e-05 - accuracy: 1.0000For batch 97, loss is  0.0000.
 98/937 [==>...........................] - ETA: 12:18 - loss: 1.2818e-05 - accuracy: 1.0000For batch 98, loss is  0.0000.
 99/937 [==>...........................] - ETA: 12:17 - loss: 1.2914e-05 - accuracy: 1.0000For batch 99, loss is  0.0000.
100/937 [==>...........................] - ETA: 12:17 - loss: 1.2851e-05 - accuracy: 1.0000For batch 100, loss is  0.0000.
101/937 [==>...........................] - ETA: 12:16 - loss: 1.2806e-05 - accuracy: 1.0000For batch 101, loss is  0.0000.
102/937 [==>...........................] - ETA: 12:15 - loss: 1.2766e-05 - accuracy: 1.0000For batch 102, loss is  0.0000.
103/937 [==>...........................] - ETA: 12:14 - loss: 1.2764e-05 - accuracy: 1.0000For batch 103, loss is  0.0000.
104/937 [==>...........................] - ETA: 12:13 - loss: 1.2751e-05 - accuracy: 1.0000For batch 104, loss is  0.0000.
105/937 [==>...........................] - ETA: 12:12 - loss: 1.2677e-05 - accuracy: 1.0000For batch 105, loss is  0.0000.
106/937 [==>...........................] - ETA: 12:11 - loss: 1.2688e-05 - accuracy: 1.0000For batch 106, loss is  0.0000.
107/937 [==>...........................] - ETA: 12:10 - loss: 1.2666e-05 - accuracy: 1.0000For batch 107, loss is  0.0000.
108/937 [==>...........................] - ETA: 12:09 - loss: 1.2617e-05 - accuracy: 1.0000For batch 108, loss is  0.0000.
109/937 [==>...........................] - ETA: 12:08 - loss: 1.2697e-05 - accuracy: 1.0000For batch 109, loss is  0.0000.
110/937 [==>...........................] - ETA: 12:07 - loss: 1.2717e-05 - accuracy: 1.0000For batch 110, loss is  0.0000.
111/937 [==>...........................] - ETA: 12:06 - loss: 1.2824e-05 - accuracy: 1.0000For batch 111, loss is  0.0000.
112/937 [==>...........................] - ETA: 12:05 - loss: 1.2780e-05 - accuracy: 1.0000For batch 112, loss is  0.0000.
113/937 [==>...........................] - ETA: 12:05 - loss: 1.2834e-05 - accuracy: 1.0000For batch 113, loss is  0.0000.
114/937 [==>...........................] - ETA: 12:04 - loss: 1.2799e-05 - accuracy: 1.0000For batch 114, loss is  0.0000.
115/937 [==>...........................] - ETA: 12:03 - loss: 1.2778e-05 - accuracy: 1.0000For batch 115, loss is  0.0000.
116/937 [==>...........................] - ETA: 12:02 - loss: 1.2719e-05 - accuracy: 1.0000For batch 116, loss is  0.0000.
117/937 [==>...........................] - ETA: 12:01 - loss: 1.2739e-05 - accuracy: 1.0000For batch 117, loss is  0.0000.
118/937 [==>...........................] - ETA: 12:00 - loss: 1.2754e-05 - accuracy: 1.0000For batch 118, loss is  0.0000.
119/937 [==>...........................] - ETA: 11:59 - loss: 1.2706e-05 - accuracy: 1.0000For batch 119, loss is  0.0000.
120/937 [==>...........................] - ETA: 11:58 - loss: 1.2718e-05 - accuracy: 1.0000For batch 120, loss is  0.0000.
121/937 [==>...........................] - ETA: 11:57 - loss: 1.2678e-05 - accuracy: 1.0000For batch 121, loss is  0.0000.
122/937 [==>...........................] - ETA: 11:56 - loss: 1.2772e-05 - accuracy: 1.0000For batch 122, loss is  0.0000.
123/937 [==>...........................] - ETA: 11:55 - loss: 1.2830e-05 - accuracy: 1.0000For batch 123, loss is  0.0000.
124/937 [==>...........................] - ETA: 11:55 - loss: 1.2788e-05 - accuracy: 1.0000For batch 124, loss is  0.0000.
125/937 [===>..........................] - ETA: 11:54 - loss: 1.2892e-05 - accuracy: 1.0000For batch 125, loss is  0.0000.
126/937 [===>..........................] - ETA: 11:53 - loss: 1.2841e-05 - accuracy: 1.0000For batch 126, loss is  0.0000.
127/937 [===>..........................] - ETA: 11:52 - loss: 1.2861e-05 - accuracy: 1.0000For batch 127, loss is  0.0000.
128/937 [===>..........................] - ETA: 11:51 - loss: 1.2807e-05 - accuracy: 1.0000For batch 128, loss is  0.0000.
129/937 [===>..........................] - ETA: 11:50 - loss: 1.2784e-05 - accuracy: 1.0000For batch 129, loss is  0.0000.
130/937 [===>..........................] - ETA: 11:49 - loss: 1.2753e-05 - accuracy: 1.0000For batch 130, loss is  0.0000.
131/937 [===>..........................] - ETA: 11:48 - loss: 1.2772e-05 - accuracy: 1.0000For batch 131, loss is  0.0000.
132/937 [===>..........................] - ETA: 11:47 - loss: 1.2763e-05 - accuracy: 1.0000For batch 132, loss is  0.0000.
133/937 [===>..........................] - ETA: 11:46 - loss: 1.2818e-05 - accuracy: 1.0000For batch 133, loss is  0.0000.
134/937 [===>..........................] - ETA: 11:46 - loss: 1.2798e-05 - accuracy: 1.0000For batch 134, loss is  0.0000.
135/937 [===>..........................] - ETA: 11:45 - loss: 1.2815e-05 - accuracy: 1.0000For batch 135, loss is  0.0000.
136/937 [===>..........................] - ETA: 11:44 - loss: 1.2884e-05 - accuracy: 1.0000For batch 136, loss is  0.0000.
137/937 [===>..........................] - ETA: 11:43 - loss: 1.2854e-05 - accuracy: 1.0000For batch 137, loss is  0.0000.
138/937 [===>..........................] - ETA: 11:42 - loss: 1.2903e-05 - accuracy: 1.0000For batch 138, loss is  0.0000.
139/937 [===>..........................] - ETA: 11:41 - loss: 1.3034e-05 - accuracy: 1.0000For batch 139, loss is  0.0000.
140/937 [===>..........................] - ETA: 11:40 - loss: 1.3039e-05 - accuracy: 1.0000For batch 140, loss is  0.0000.
141/937 [===>..........................] - ETA: 11:39 - loss: 1.3032e-05 - accuracy: 1.0000For batch 141, loss is  0.0000.
142/937 [===>..........................] - ETA: 11:38 - loss: 1.3022e-05 - accuracy: 1.0000For batch 142, loss is  0.0000.
143/937 [===>..........................] - ETA: 11:37 - loss: 1.2995e-05 - accuracy: 1.0000For batch 143, loss is  0.0001.
144/937 [===>..........................] - ETA: 11:37 - loss: 1.3310e-05 - accuracy: 1.0000For batch 144, loss is  0.0000.
145/937 [===>..........................] - ETA: 11:36 - loss: 1.3347e-05 - accuracy: 1.0000For batch 145, loss is  0.0000.
146/937 [===>..........................] - ETA: 11:35 - loss: 1.3311e-05 - accuracy: 1.0000For batch 146, loss is  0.0000.
147/937 [===>..........................] - ETA: 11:34 - loss: 1.3330e-05 - accuracy: 1.0000For batch 147, loss is  0.0000.
148/937 [===>..........................] - ETA: 11:33 - loss: 1.3282e-05 - accuracy: 1.0000For batch 148, loss is  0.0000.
149/937 [===>..........................] - ETA: 11:32 - loss: 1.3396e-05 - accuracy: 1.0000For batch 149, loss is  0.0000.
150/937 [===>..........................] - ETA: 11:31 - loss: 1.3440e-05 - accuracy: 1.0000For batch 150, loss is  0.0000.
151/937 [===>..........................] - ETA: 11:30 - loss: 1.3388e-05 - accuracy: 1.0000For batch 151, loss is  0.0000.
152/937 [===>..........................] - ETA: 11:29 - loss: 1.3418e-05 - accuracy: 1.0000For batch 152, loss is  0.0000.
153/937 [===>..........................] - ETA: 11:29 - loss: 1.3415e-05 - accuracy: 1.0000For batch 153, loss is  0.0000.
154/937 [===>..........................] - ETA: 11:28 - loss: 1.3371e-05 - accuracy: 1.0000For batch 154, loss is  0.0000.
155/937 [===>..........................] - ETA: 11:27 - loss: 1.3368e-05 - accuracy: 1.0000For batch 155, loss is  0.0000.
156/937 [===>..........................] - ETA: 11:26 - loss: 1.3479e-05 - accuracy: 1.0000For batch 156, loss is  0.0000.
157/937 [====>.........................] - ETA: 11:25 - loss: 1.3454e-05 - accuracy: 1.0000For batch 157, loss is  0.0000.
158/937 [====>.........................] - ETA: 11:24 - loss: 1.3421e-05 - accuracy: 1.0000For batch 158, loss is  0.0000.
159/937 [====>.........................] - ETA: 11:23 - loss: 1.3383e-05 - accuracy: 1.0000For batch 159, loss is  0.0000.
160/937 [====>.........................] - ETA: 11:22 - loss: 1.3400e-05 - accuracy: 1.0000For batch 160, loss is  0.0000.
161/937 [====>.........................] - ETA: 11:21 - loss: 1.3486e-05 - accuracy: 1.0000For batch 161, loss is  0.0000.
162/937 [====>.........................] - ETA: 11:20 - loss: 1.3479e-05 - accuracy: 1.0000For batch 162, loss is  0.0000.
163/937 [====>.........................] - ETA: 11:20 - loss: 1.3446e-05 - accuracy: 1.0000For batch 163, loss is  0.0000.
164/937 [====>.........................] - ETA: 11:19 - loss: 1.3456e-05 - accuracy: 1.0000For batch 164, loss is  0.0000.
165/937 [====>.........................] - ETA: 11:18 - loss: 1.3423e-05 - accuracy: 1.0000For batch 165, loss is  0.0000.
166/937 [====>.........................] - ETA: 11:17 - loss: 1.3417e-05 - accuracy: 1.0000For batch 166, loss is  0.0000.
167/937 [====>.........................] - ETA: 11:16 - loss: 1.3482e-05 - accuracy: 1.0000For batch 167, loss is  0.0000.
168/937 [====>.........................] - ETA: 11:15 - loss: 1.3440e-05 - accuracy: 1.0000For batch 168, loss is  0.0000.
169/937 [====>.........................] - ETA: 11:14 - loss: 1.3417e-05 - accuracy: 1.0000For batch 169, loss is  0.0000.
170/937 [====>.........................] - ETA: 11:13 - loss: 1.3407e-05 - accuracy: 1.0000For batch 170, loss is  0.0000.
171/937 [====>.........................] - ETA: 11:12 - loss: 1.3381e-05 - accuracy: 1.0000For batch 171, loss is  0.0000.
172/937 [====>.........................] - ETA: 11:12 - loss: 1.3348e-05 - accuracy: 1.0000For batch 172, loss is  0.0000.
173/937 [====>.........................] - ETA: 11:11 - loss: 1.3313e-05 - accuracy: 1.0000For batch 173, loss is  0.0000.
174/937 [====>.........................] - ETA: 11:10 - loss: 1.3291e-05 - accuracy: 1.0000For batch 174, loss is  0.0000.
175/937 [====>.........................] - ETA: 11:09 - loss: 1.3333e-05 - accuracy: 1.0000For batch 175, loss is  0.0000.
176/937 [====>.........................] - ETA: 11:08 - loss: 1.3318e-05 - accuracy: 1.0000For batch 176, loss is  0.0000.
177/937 [====>.........................] - ETA: 11:07 - loss: 1.3270e-05 - accuracy: 1.0000For batch 177, loss is  0.0000.
178/937 [====>.........................] - ETA: 11:06 - loss: 1.3233e-05 - accuracy: 1.0000For batch 178, loss is  0.0000.
179/937 [====>.........................] - ETA: 11:05 - loss: 1.3237e-05 - accuracy: 1.0000For batch 179, loss is  0.0000.
180/937 [====>.........................] - ETA: 11:04 - loss: 1.3210e-05 - accuracy: 1.0000For batch 180, loss is  0.0000.
181/937 [====>.........................] - ETA: 11:04 - loss: 1.3198e-05 - accuracy: 1.0000For batch 181, loss is  0.0000.
182/937 [====>.........................] - ETA: 11:03 - loss: 1.3270e-05 - accuracy: 1.0000For batch 182, loss is  0.0000.
183/937 [====>.........................] - ETA: 11:02 - loss: 1.3386e-05 - accuracy: 1.0000For batch 183, loss is  0.0000.
184/937 [====>.........................] - ETA: 11:01 - loss: 1.3359e-05 - accuracy: 1.0000For batch 184, loss is  0.0000.
185/937 [====>.........................] - ETA: 11:00 - loss: 1.3428e-05 - accuracy: 1.0000For batch 185, loss is  0.0000.
186/937 [====>.........................] - ETA: 10:59 - loss: 1.3444e-05 - accuracy: 1.0000For batch 186, loss is  0.0000.
187/937 [====>.........................] - ETA: 10:58 - loss: 1.3422e-05 - accuracy: 1.0000For batch 187, loss is  0.0000.
188/937 [=====>........................] - ETA: 10:57 - loss: 1.3406e-05 - accuracy: 1.0000For batch 188, loss is  0.0000.
189/937 [=====>........................] - ETA: 10:57 - loss: 1.3387e-05 - accuracy: 1.0000For batch 189, loss is  0.0000.
190/937 [=====>........................] - ETA: 10:56 - loss: 1.3376e-05 - accuracy: 1.0000For batch 190, loss is  0.0000.
191/937 [=====>........................] - ETA: 10:55 - loss: 1.3367e-05 - accuracy: 1.0000For batch 191, loss is  0.0000.
192/937 [=====>........................] - ETA: 10:54 - loss: 1.3416e-05 - accuracy: 1.0000For batch 192, loss is  0.0000.
193/937 [=====>........................] - ETA: 10:53 - loss: 1.3467e-05 - accuracy: 1.0000For batch 193, loss is  0.0000.
194/937 [=====>........................] - ETA: 10:52 - loss: 1.3480e-05 - accuracy: 1.0000For batch 194, loss is  0.0000.
195/937 [=====>........................] - ETA: 10:51 - loss: 1.3457e-05 - accuracy: 1.0000For batch 195, loss is  0.0000.
196/937 [=====>........................] - ETA: 10:50 - loss: 1.3459e-05 - accuracy: 1.0000For batch 196, loss is  0.0000.
197/937 [=====>........................] - ETA: 10:49 - loss: 1.3417e-05 - accuracy: 1.0000For batch 197, loss is  0.0000.
198/937 [=====>........................] - ETA: 10:49 - loss: 1.3368e-05 - accuracy: 1.0000For batch 198, loss is  0.0000.
199/937 [=====>........................] - ETA: 10:48 - loss: 1.3372e-05 - accuracy: 1.0000For batch 199, loss is  0.0000.
200/937 [=====>........................] - ETA: 10:47 - loss: 1.3357e-05 - accuracy: 1.0000For batch 200, loss is  0.0000.
201/937 [=====>........................] - ETA: 10:46 - loss: 1.3364e-05 - accuracy: 1.0000For batch 201, loss is  0.0000.
202/937 [=====>........................] - ETA: 10:45 - loss: 1.3328e-05 - accuracy: 1.0000For batch 202, loss is  0.0000.
203/937 [=====>........................] - ETA: 10:44 - loss: 1.3302e-05 - accuracy: 1.0000For batch 203, loss is  0.0000.
204/937 [=====>........................] - ETA: 10:43 - loss: 1.3260e-05 - accuracy: 1.0000For batch 204, loss is  0.0000.
205/937 [=====>........................] - ETA: 10:42 - loss: 1.3335e-05 - accuracy: 1.0000For batch 205, loss is  0.0000.
206/937 [=====>........................] - ETA: 10:42 - loss: 1.3329e-05 - accuracy: 1.0000For batch 206, loss is  0.0000.
207/937 [=====>........................] - ETA: 10:41 - loss: 1.3340e-05 - accuracy: 1.0000For batch 207, loss is  0.0000.
208/937 [=====>........................] - ETA: 10:40 - loss: 1.3317e-05 - accuracy: 1.0000For batch 208, loss is  0.0000.
209/937 [=====>........................] - ETA: 10:39 - loss: 1.3294e-05 - accuracy: 1.0000For batch 209, loss is  0.0000.
210/937 [=====>........................] - ETA: 10:38 - loss: 1.3266e-05 - accuracy: 1.0000For batch 210, loss is  0.0000.
211/937 [=====>........................] - ETA: 10:37 - loss: 1.3286e-05 - accuracy: 1.0000For batch 211, loss is  0.0000.
212/937 [=====>........................] - ETA: 10:36 - loss: 1.3305e-05 - accuracy: 1.0000For batch 212, loss is  0.0000.
213/937 [=====>........................] - ETA: 10:35 - loss: 1.3313e-05 - accuracy: 1.0000For batch 213, loss is  0.0000.
214/937 [=====>........................] - ETA: 10:34 - loss: 1.3270e-05 - accuracy: 1.0000For batch 214, loss is  0.0000.
215/937 [=====>........................] - ETA: 10:34 - loss: 1.3281e-05 - accuracy: 1.0000For batch 215, loss is  0.0000.
216/937 [=====>........................] - ETA: 10:33 - loss: 1.3267e-05 - accuracy: 1.0000For batch 216, loss is  0.0000.
217/937 [=====>........................] - ETA: 10:32 - loss: 1.3262e-05 - accuracy: 1.0000For batch 217, loss is  0.0000.
218/937 [=====>........................] - ETA: 10:31 - loss: 1.3289e-05 - accuracy: 1.0000For batch 218, loss is  0.0000.
219/937 [======>.......................] - ETA: 10:30 - loss: 1.3429e-05 - accuracy: 1.0000For batch 219, loss is  0.0000.
220/937 [======>.......................] - ETA: 10:29 - loss: 1.3394e-05 - accuracy: 1.0000For batch 220, loss is  0.0000.
221/937 [======>.......................] - ETA: 10:28 - loss: 1.3396e-05 - accuracy: 1.0000For batch 221, loss is  0.0000.
222/937 [======>.......................] - ETA: 10:27 - loss: 1.3411e-05 - accuracy: 1.0000For batch 222, loss is  0.0000.
223/937 [======>.......................] - ETA: 10:27 - loss: 1.3478e-05 - accuracy: 1.0000For batch 223, loss is  0.0000.
224/937 [======>.......................] - ETA: 10:26 - loss: 1.3448e-05 - accuracy: 1.0000For batch 224, loss is  0.0000.
225/937 [======>.......................] - ETA: 10:25 - loss: 1.3456e-05 - accuracy: 1.0000For batch 225, loss is  0.0000.
226/937 [======>.......................] - ETA: 10:24 - loss: 1.3452e-05 - accuracy: 1.0000For batch 226, loss is  0.0000.
227/937 [======>.......................] - ETA: 10:23 - loss: 1.3521e-05 - accuracy: 1.0000For batch 227, loss is  0.0000.
228/937 [======>.......................] - ETA: 10:22 - loss: 1.3558e-05 - accuracy: 1.0000For batch 228, loss is  0.0000.
229/937 [======>.......................] - ETA: 10:21 - loss: 1.3523e-05 - accuracy: 1.0000For batch 229, loss is  0.0000.
230/937 [======>.......................] - ETA: 10:20 - loss: 1.3511e-05 - accuracy: 1.0000For batch 230, loss is  0.0000.
231/937 [======>.......................] - ETA: 10:19 - loss: 1.3516e-05 - accuracy: 1.0000For batch 231, loss is  0.0000.
232/937 [======>.......................] - ETA: 10:19 - loss: 1.3516e-05 - accuracy: 1.0000For batch 232, loss is  0.0000.
233/937 [======>.......................] - ETA: 10:18 - loss: 1.3562e-05 - accuracy: 1.0000For batch 233, loss is  0.0000.
234/937 [======>.......................] - ETA: 10:17 - loss: 1.3535e-05 - accuracy: 1.0000For batch 234, loss is  0.0000.
235/937 [======>.......................] - ETA: 10:16 - loss: 1.3537e-05 - accuracy: 1.0000For batch 235, loss is  0.0000.
236/937 [======>.......................] - ETA: 10:15 - loss: 1.3549e-05 - accuracy: 1.0000For batch 236, loss is  0.0000.
237/937 [======>.......................] - ETA: 10:14 - loss: 1.3534e-05 - accuracy: 1.0000For batch 237, loss is  0.0000.
238/937 [======>.......................] - ETA: 10:13 - loss: 1.3540e-05 - accuracy: 1.0000For batch 238, loss is  0.0000.
239/937 [======>.......................] - ETA: 10:12 - loss: 1.3560e-05 - accuracy: 1.0000For batch 239, loss is  0.0000.
240/937 [======>.......................] - ETA: 10:12 - loss: 1.3638e-05 - accuracy: 1.0000For batch 240, loss is  0.0000.
241/937 [======>.......................] - ETA: 10:11 - loss: 1.3611e-05 - accuracy: 1.0000For batch 241, loss is  0.0000.
242/937 [======>.......................] - ETA: 10:10 - loss: 1.3661e-05 - accuracy: 1.0000For batch 242, loss is  0.0000.
243/937 [======>.......................] - ETA: 10:09 - loss: 1.3631e-05 - accuracy: 1.0000For batch 243, loss is  0.0000.
244/937 [======>.......................] - ETA: 10:08 - loss: 1.3605e-05 - accuracy: 1.0000For batch 244, loss is  0.0000.
245/937 [======>.......................] - ETA: 10:07 - loss: 1.3587e-05 - accuracy: 1.0000For batch 245, loss is  0.0000.
246/937 [======>.......................] - ETA: 10:06 - loss: 1.3568e-05 - accuracy: 1.0000For batch 246, loss is  0.0000.
247/937 [======>.......................] - ETA: 10:05 - loss: 1.3547e-05 - accuracy: 1.0000For batch 247, loss is  0.0000.
248/937 [======>.......................] - ETA: 10:04 - loss: 1.3534e-05 - accuracy: 1.0000For batch 248, loss is  0.0000.
249/937 [======>.......................] - ETA: 10:04 - loss: 1.3501e-05 - accuracy: 1.0000For batch 249, loss is  0.0000.
250/937 [=======>......................] - ETA: 10:03 - loss: 1.3470e-05 - accuracy: 1.0000For batch 250, loss is  0.0000.
251/937 [=======>......................] - ETA: 10:02 - loss: 1.3451e-05 - accuracy: 1.0000For batch 251, loss is  0.0000.
252/937 [=======>......................] - ETA: 10:01 - loss: 1.3426e-05 - accuracy: 1.0000For batch 252, loss is  0.0000.
253/937 [=======>......................] - ETA: 10:00 - loss: 1.3437e-05 - accuracy: 1.0000For batch 253, loss is  0.0000.
254/937 [=======>......................] - ETA: 9:59 - loss: 1.3432e-05 - accuracy: 1.0000 For batch 254, loss is  0.0000.
255/937 [=======>......................] - ETA: 9:58 - loss: 1.3430e-05 - accuracy: 1.0000For batch 255, loss is  0.0000.
256/937 [=======>......................] - ETA: 9:57 - loss: 1.3405e-05 - accuracy: 1.0000For batch 256, loss is  0.0000.
257/937 [=======>......................] - ETA: 9:57 - loss: 1.3399e-05 - accuracy: 1.0000For batch 257, loss is  0.0000.
258/937 [=======>......................] - ETA: 9:56 - loss: 1.3374e-05 - accuracy: 1.0000For batch 258, loss is  0.0000.
259/937 [=======>......................] - ETA: 9:55 - loss: 1.3351e-05 - accuracy: 1.0000For batch 259, loss is  0.0000.
260/937 [=======>......................] - ETA: 9:54 - loss: 1.3362e-05 - accuracy: 1.0000For batch 260, loss is  0.0000.
261/937 [=======>......................] - ETA: 9:53 - loss: 1.3332e-05 - accuracy: 1.0000For batch 261, loss is  0.0000.
262/937 [=======>......................] - ETA: 9:52 - loss: 1.3376e-05 - accuracy: 1.0000For batch 262, loss is  0.0000.
263/937 [=======>......................] - ETA: 9:51 - loss: 1.3409e-05 - accuracy: 1.0000For batch 263, loss is  0.0000.
264/937 [=======>......................] - ETA: 9:50 - loss: 1.3387e-05 - accuracy: 1.0000For batch 264, loss is  0.0000.
265/937 [=======>......................] - ETA: 9:49 - loss: 1.3406e-05 - accuracy: 1.0000For batch 265, loss is  0.0000.
266/937 [=======>......................] - ETA: 9:49 - loss: 1.3391e-05 - accuracy: 1.0000For batch 266, loss is  0.0000.
267/937 [=======>......................] - ETA: 9:48 - loss: 1.3370e-05 - accuracy: 1.0000For batch 267, loss is  0.0000.
268/937 [=======>......................] - ETA: 9:47 - loss: 1.3368e-05 - accuracy: 1.0000For batch 268, loss is  0.0000.
269/937 [=======>......................] - ETA: 9:46 - loss: 1.3340e-05 - accuracy: 1.0000For batch 269, loss is  0.0000.
270/937 [=======>......................] - ETA: 9:45 - loss: 1.3339e-05 - accuracy: 1.0000For batch 270, loss is  0.0000.
271/937 [=======>......................] - ETA: 9:44 - loss: 1.3338e-05 - accuracy: 1.0000For batch 271, loss is  0.0000.
272/937 [=======>......................] - ETA: 9:43 - loss: 1.3326e-05 - accuracy: 1.0000For batch 272, loss is  0.0000.
